insee_code,commune_name,department_code,region_code,display_name,is_arrondissement
03011,Aurouër,03,84,Aurouër (03),False
14581,Aurseulles,14,28,Aurseulles (14),False
81020,Aussac,81,76,Aussac (81),False
16024,Aussac-Vadalle,16,75,Aussac-Vadalle (16),False
31030,Ausseing,31,76,Ausseing (31),False
64080,Aussevielle,64,75,Aussevielle (64),False
81021,Aussillon,81,76,Aussillon (81),False
73023,Aussois,73,84,Aussois (73),False
31031,Ausson,31,76,Ausson (31),False
08032,Aussonce,08,44,Aussonce (08),False
31032,Aussonne,31,76,Aussonne (31),False
32468,Aussos,32,76,Aussos (32),False
64081,Aussurucq,64,75,Aussurucq (64),False
41006,Autainville,41,24,Autainville (41),False
25032,Autechaux,25,27,Autechaux (25),False
25033,Autechaux-Roide,25,27,Autechaux-Roide (25),False
31033,Auterive,31,76,Auterive (31),False
32019,Auterive,32,76,Auterive (32),False
82006,Auterive,82,76,Auterive (82),False
64082,Auterrive,64,75,Auterrive (64),False
70037,Autet,70,27,Autet (70),False
60030,Auteuil,60,32,Auteuil (60),False
78034,Auteuil,78,11,Auteuil (78),False
64083,Autevielle-Saint-Martin-Bideren,64,75,Autevielle-Saint-Martin-Bideren (64),False
08033,Authe,08,44,Authe (08),False
27025,Autheuil-Authouillet,27,28,Autheuil-Authouillet (27),False
60031,Autheuil-en-Valois,60,32,Autheuil-en-Valois (60),False
80042,Autheux,80,32,Autheux (80),False
27026,Authevernes,27,28,Authevernes (27),False
63021,Authezat,63,84,Authezat (63),False
14030,Authie,14,28,Authie (14),False
80043,Authie,80,32,Authie (80),False
80044,Authieule,80,32,Authieule (80),False
76038,Authieux-Ratiéville,76,28,Authieux-Ratiéville (76),False
58018,Authiou,58,27,Authiou (58),False
70038,Authoison,70,27,Authoison (70),False
04016,Authon,04,93,Authon (04),False
41007,Authon,41,24,Authon (41),False
28018,Authon-du-Perche,28,24,Authon-du-Perche (28),False
91035,Authon-la-Plaine,91,11,Authon-la-Plaine (91),False
17026,Authon-Ébéon,17,75,Authon-Ébéon (17),False
27028,Authou,27,28,Authou (27),False
80045,Authuille,80,32,Authuille (80),False
39030,Authume,39,27,Authume (39),False
71013,Authumes,71,27,Authumes (71),False
26021,Autichamp,26,84,Autichamp (26),False
34018,Autignac,34,76,Autignac (34),False
76040,Autigny,76,28,Autigny (76),False
88019,Autigny-la-Tour,88,44,Autigny-la-Tour (88),False
52029,Autigny-le-Grand,52,44,Autigny-le-Grand (52),False
52030,Autigny-le-Petit,52,44,Autigny-le-Petit (52),False
62059,Autingues,62,32,Autingues (62),False
46011,Autoire,46,76,Autoire (46),False
70039,Autoreille,70,27,Autoreille (70),False
78036,Autouillet,78,11,Autouillet (78),False
43014,Autrac,43,84,Autrac (43),False
38225,Autrans-Méaudre en Vercors,38,84,Autrans-Méaudre en Vercors (38),False
90082,Autrechêne,90,27,Autrechêne (90),False
08034,Autrecourt-et-Pourron,08,44,Autrecourt-et-Pourron (08),False
02039,Autremencourt,02,32,Autremencourt (02),False
54030,Autrepierre,54,44,Autrepierre (54),False
02040,Autreppes,02,32,Autreppes (02),False
02041,Autreville,02,32,Autreville (02),False
88020,Autreville,88,44,Autreville (88),False
54031,Autreville-sur-Moselle,54,44,Autreville-sur-Moselle (54),False
52031,Autreville-sur-la-Renne,52,44,Autreville-sur-la-Renne (52),False
54032,Autrey,54,44,Autrey (54),False
88021,Autrey,88,44,Autrey (88),False
70042,Autrey-le-Vay,70,27,Autrey-le-Vay (70),False
70040,Autrey-lès-Cerre,70,27,Autrey-lès-Cerre (70),False
70041,Autrey-lès-Gray,70,27,Autrey-lès-Gray (70),False
21034,Autricourt,21,27,Autricourt (21),False
08035,Autruche,08,44,Autruche (08),False
45015,Autruy-sur-Juine,45,24,Autruy-sur-Juine (45),False
08036,Autry,08,44,Autry (08),False
03012,Autry-Issards,03,84,Autry-Issards (03),False
45016,Autry-le-Châtel,45,24,Autry-le-Châtel (45),False
37009,Autrèche,37,24,Autrèche (37),False
55017,Autrécourt-sur-Aire,55,44,Autrécourt-sur-Aire (55),False
55018,Autréville-Saint-Lambert,55,44,Autréville-Saint-Lambert (55),False
60032,Autrêches,60,32,Autrêches (60),False
71014,Autun,71,27,Autun (71),False
82007,Auty,82,76,Auty (82),False
06008,Auvare,06,93,Auvare (06),False
51027,Auve,51,44,Auve (51),False
91037,Auvernaux,91,11,Auvernaux (91),False
43015,Auvers,43,84,Auvers (43),False
50023,Auvers,50,28,Auvers (50),False
91038,Auvers-Saint-Georges,91,11,Auvers-Saint-Georges (91),False
72016,Auvers-le-Hamon,72,52,Auvers-le-Hamon (72),False
72017,Auvers-sous-Montfaucon,72,52,Auvers-sous-Montfaucon (72),False
95039,Auvers-sur-Oise,95,11,Auvers-sur-Oise (95),False
70043,Auvet-et-la-Chapelotte,70,27,Auvet-et-la-Chapelotte (70),False
82008,Auvillar,82,76,Auvillar (82),False
14033,Auvillars,14,28,Auvillars (14),False
21035,Auvillars-sur-Saône,21,27,Auvillars-sur-Saône (21),False
08037,Auvillers-les-Forges,08,44,Auvillers-les-Forges (08),False
76042,Auvilliers,76,28,Auvilliers (76),False
45017,Auvilliers-en-Gâtinais,45,24,Auvilliers-en-Gâtinais (45),False
60703,Aux Marais,60,32,Aux Marais (60),False
32020,Aux-Aussat,32,76,Aux-Aussat (32),False
50024,Auxais,50,28,Auxais (50),False
39031,Auxange,39,27,Auxange (39),False
21036,Auxant,21,27,Auxant (21),False
90005,Auxelles-Bas,90,27,Auxelles-Bas (90),False
90006,Auxelles-Haut,90,27,Auxelles-Haut (90),False
89024,Auxerre,89,27,Auxerre (89),False
21037,Auxey-Duresses,21,27,Auxey-Duresses (21),False
62060,Auxi-le-Château,62,32,Auxi-le-Château (62),False
10018,Auxon,10,44,Auxon (10),False
70044,Auxon,70,27,Auxon (70),False
21038,Auxonne,21,27,Auxonne (21),False
45018,Auxy,45,24,Auxy (45),False
71015,Auxy,71,27,Auxy (71),False
88022,Auzainvilliers,88,44,Auzainvilliers (88),False
23013,Auzances,23,75,Auzances (23),False
31034,Auzas,31,76,Auzas (31),False
09030,Auzat,09,76,Auzat (09),False
63022,Auzat-la-Combelle,63,84,Auzat-la-Combelle (63),False
76043,Auzebosc,76,28,Auzebosc (76),False
63023,Auzelles,63,84,Auzelles (63),False
15015,Auzers,15,84,Auzers (15),False
04017,Auzet,04,93,Auzet (04),False
31035,Auzeville-Tolosane,31,76,Auzeville-Tolosane (31),False
31036,Auzielle,31,76,Auzielle (31),False
12016,Auzits,12,76,Auzits (12),False
43016,Auzon,43,84,Auzon (43),False
37010,Auzouer-en-Touraine,37,24,Auzouer-en-Touraine (37),False
76045,Auzouville-l'Esneval,76,28,Auzouville-l'Esneval (76),False
76046,Auzouville-sur-Ry,76,28,Auzouville-sur-Ry (76),False
76047,Auzouville-sur-Saâne,76,28,Auzouville-sur-Saâne (76),False
86015,Availles-Limouzine,86,75,Availles-Limouzine (86),False
79022,Availles-Thouarsais,79,75,Availles-Thouarsais (79),False
86014,Availles-en-Châtellerault,86,75,Availles-en-Châtellerault (86),False
35008,Availles-sur-Seiche,35,53,Availles-sur-Seiche (35),False
65050,Avajan,65,76,Avajan (65),False
89025,Avallon,89,27,Avallon (89),False
25036,Avanne-Aveney,25,27,Avanne-Aveney (25),False
10020,Avant-lès-Marcilly,10,44,Avant-lès-Marcilly (10),False
10021,Avant-lès-Ramerupt,10,44,Avant-lès-Ramerupt (10),False
86016,Avanton,86,75,Avanton (86),False
05011,Avançon,05,93,Avançon (05),False
08038,Avançon,08,44,Avançon (08),False
2B025,Avapessa,2B,94,Avapessa (2B),False
41008,Avaray,41,24,Avaray (41),False
08039,Avaux,08,44,Avaux (08),False
69014,Aveize,69,84,Aveize (69),False
42010,Aveizieux,42,84,Aveizieux (42),False
21039,Avelanges,21,27,Avelanges (21),False
80046,Avelesges,80,32,Avelesges (80),False
59034,Avelin,59,32,Avelin (59),False
80047,Aveluy,80,32,Aveluy (80),False
14034,Avenay,14,28,Avenay (14),False
51028,Avenay-Val-d'Or,51,44,Avenay-Val-d'Or (51),False
32021,Avensac,32,76,Avensac (32),False
33022,Avensan,33,75,Avensan (33),False
65051,Aventignan,65,76,Aventignan (65),False
65052,Averan,65,76,Averan (65),False
62061,Averdoingt,62,32,Averdoingt (62),False
41009,Averdon,41,24,Averdon (41),False
03013,Avermes,03,84,Avermes (03),False
95040,Avernes,95,11,Avernes (95),False
61018,Avernes-Saint-Gourgon,61,28,Avernes-Saint-Gourgon (61),False
53013,Averton,53,52,Averton (53),False
59035,Avesnelles,59,32,Avesnelles (59),False
62062,Avesnes,62,32,Avesnes (62),False
80048,Avesnes-Chaussoy,80,32,Avesnes-Chaussoy (80),False
76048,Avesnes-en-Bray,76,28,Avesnes-en-Bray (76),False
72018,Avesnes-en-Saosnois,72,52,Avesnes-en-Saosnois (72),False
76049,Avesnes-en-Val,76,28,Avesnes-en-Val (76),False
62063,Avesnes-le-Comte,62,32,Avesnes-le-Comte (62),False
59038,Avesnes-le-Sec,59,32,Avesnes-le-Sec (59),False
59037,Avesnes-les-Aubert,59,32,Avesnes-les-Aubert (59),False
62064,Avesnes-lès-Bapaume,62,32,Avesnes-lès-Bapaume (62),False
59036,Avesnes-sur-Helpe,59,32,Avesnes-sur-Helpe (59),False
44007,Avessac,44,52,Avessac (44),False
72019,Avessé,72,52,Avessé (72),False
65053,Aveux,65,76,Aveux (65),False
65054,Avezac-Prat-Lahitte,65,76,Avezac-Prat-Lahitte (65),False
32023,Avezan,32,76,Avezan (32),False
72020,Avezé,72,52,Avezé (72),False
84007,Avignon,84,93,Avignon (84),False
39032,Avignon-lès-Saint-Claude,39,27,Avignon-lès-Saint-Claude (39),False
38023,Avignonet,38,84,Avignonet (38),False
31037,Avignonet-Lauragais,31,76,Avignonet-Lauragais (31),False
54033,Avillers,54,44,Avillers (54),False
88023,Avillers,88,44,Avillers (88),False
55021,Avillers-Sainte-Croix,55,44,Avillers-Sainte-Croix (55),False
25038,Avilley,25,27,Avilley (25),False
60033,Avilly-Saint-Léonard,60,32,Avilly-Saint-Léonard (60),False
62065,Avion,62,32,Avion (62),False
55022,Avioth,55,44,Avioth (55),False
10022,Avirey-Lingey,10,44,Avirey-Lingey (10),False
27031,Aviron,27,28,Aviron (27),False
51029,Avize,51,44,Avize (51),False
55023,Avocourt,55,44,Avocourt (55),False
37011,Avoine,37,24,Avoine (37),False
61020,Avoine,61,28,Avoine (61),False
72021,Avoise,72,52,Avoise (72),False
67016,Avolsheim,67,44,Avolsheim (67),False
77014,Avon,77,11,Avon (77),False
79023,Avon,79,75,Avon (79),False
10023,Avon-la-Pèze,10,44,Avon-la-Pèze (10),False
37012,Avon-les-Roches,37,24,Avon-les-Roches (37),False
62066,Avondance,62,32,Avondance (62),False
18018,Avord,18,24,Avord (18),False
21040,Avosnes,21,27,Avosnes (21),False
21041,Avot,21,27,Avot (21),False
25039,Avoudrey,25,27,Avoudrey (25),False
54034,Avrainville,54,44,Avrainville (54),False
88024,Avrainville,88,44,Avrainville (88),False
91041,Avrainville,91,11,Avrainville (91),False
50025,Avranches,50,28,Avranches (50),False
88025,Avranville,88,44,Avranville (88),False
60034,Avrechy,60,32,Avrechy (60),False
52033,Avrecourt,52,44,Avrecourt (52),False
76050,Avremesnil,76,28,Avremesnil (76),False
73025,Avressieux,73,84,Avressieux (73),False
10024,Avreuil,10,44,Avreuil (10),False
54035,Avricourt,54,44,Avricourt (54),False
57042,Avricourt,57,44,Avricourt (57),False
60035,Avricourt,60,32,Avricourt (60),False
73026,Avrieux,73,84,Avrieux (73),False
70045,Avrigney-Virey,70,27,Avrigney-Virey (70),False
60036,Avrigny,60,32,Avrigny (60),False
54036,Avril,54,44,Avril (54),False
58020,Avril-sur-Loire,58,27,Avril-sur-Loire (58),False
03014,Avrilly,03,84,Avrilly (03),False
61021,Avrilly,61,28,Avrilly (61),False
49015,Avrillé,49,52,Avrillé (49),False
85010,Avrillé,85,52,Avrillé (85),False
37013,Avrillé-les-Ponceaux,37,24,Avrillé-les-Ponceaux (37),False
62067,Avroult,62,32,Avroult (62),False
58019,Avrée,58,27,Avrée (58),False
17027,Avy,17,75,Avy (17),False
34019,Avène,34,76,Avène (34),False
30026,Avèze,30,76,Avèze (30),False
63024,Avèze,63,84,Avèze (63),False
32022,Avéron-Bergelle,32,76,Avéron-Bergelle (32),False
97361,Awala-Yalimapo,973,03,Awala-Yalimapo (973),False
59039,Awoingt,59,32,Awoingt (59),False
09032,Ax-les-Thermes,09,76,Ax-les-Thermes (09),False
11021,Axat,11,76,Axat (11),False
09031,Axiat,09,76,Axiat (09),False
57043,Ay-sur-Moselle,57,44,Ay-sur-Moselle (57),False
63025,Ayat-sur-Sioule,63,84,Ayat-sur-Sioule (63),False
63026,Aydat,63,84,Aydat (63),False
64084,Aydie,64,75,Aydie (64),False
64085,Aydius,64,75,Aydius (64),False
88026,Aydoilles,88,44,Aydoilles (88),False
19015,Ayen,19,75,Ayen (19),False
80049,Ayencourt,80,32,Ayencourt (80),False
62068,Ayette,62,32,Ayette (62),False
66010,Ayguatébia-Talau,66,76,Ayguatébia-Talau (66),False
33023,Ayguemorte-les-Graves,33,75,Ayguemorte-les-Graves (33),False
31004,Ayguesvives,31,76,Ayguesvives (31),False
32024,Ayguetinte,32,76,Ayguetinte (32),False
64086,Ayherre,64,75,Ayherre (64),False
73027,Ayn,73,84,Ayn (73),False
46012,Aynac,46,76,Aynac (46),False
15016,Ayrens,15,84,Ayrens (15),False
86017,Ayron,86,75,Ayron (86),False
65055,Ayros-Arbouix,65,76,Ayros-Arbouix (65),False
74024,Ayse,74,84,Ayse (74),False
12017,Ayssènes,12,76,Ayssènes (12),False
17028,Aytré,17,75,Aytré (17),False
65056,Ayzac-Ost,65,76,Ayzac-Ost (65),False
32025,Ayzieu,32,76,Ayzieu (32),False
55024,Azannes-et-Soumazannes,55,44,Azannes-et-Soumazannes (55),False
31038,Azas,31,76,Azas (31),False
23014,Azat-Châtenet,23,75,Azat-Châtenet (23),False
87006,Azat-le-Ris,87,75,Azat-le-Ris (87),False
79024,Azay-le-Brûlé,79,75,Azay-le-Brûlé (79),False
36010,Azay-le-Ferron,36,24,Azay-le-Ferron (36),False
37014,Azay-le-Rideau,37,24,Azay-le-Rideau (37),False
37015,Azay-sur-Cher,37,24,Azay-sur-Cher (37),False
37016,Azay-sur-Indre,37,24,Azay-sur-Indre (37),False
79025,Azay-sur-Thouet,79,75,Azay-sur-Thouet (79),False
54037,Azelot,54,44,Azelot (54),False
23015,Azerables,23,75,Azerables (23),False
54038,Azerailles,54,44,Azerailles (54),False
24019,Azerat,24,75,Azerat (24),False
65057,Azereix,65,76,Azereix (65),False
65058,Azet,65,76,Azet (65),False
50026,Azeville,50,28,Azeville (50),False
34020,Azillanet,34,76,Azillanet (34),False
11022,Azille,11,76,Azille (11),False
2A026,Azilone-Ampaza,2A,94,Azilone-Ampaza (2A),False
62069,Azincourt,62,32,Azincourt (62),False
69016,Azolette,69,84,Azolette (69),False
57044,Azoudange,57,44,Azoudange (57),False
40021,Azur,40,75,Azur (40),False
18019,Azy,18,24,Azy (18),False
58021,Azy-le-Vif,58,27,Azy-le-Vif (58),False
02042,Azy-sur-Marne,02,32,Azy-sur-Marne (02),False
2A027,Azzana,2A,94,Azzana (2A),False
41010,Azé,41,24,Azé (41),False
71016,Azé,71,27,Azé (71),False
43017,Azérat,43,84,Azérat (43),False
64010,Aïcirits-Camou-Suhast,64,75,Aïcirits-Camou-Suhast (64),False
25009,Aïssey,25,27,Aïssey (25),False
51030,Aÿ-Champagne,51,44,Aÿ-Champagne (51),False
34021,Babeau-Bouldoux,34,76,Babeau-Bouldoux (34),False
77015,Baby,77,11,Baby (77),False
60037,Babuf,60,32,Babuf (60),False
54039,Baccarat,54,44,Baccarat (54),False
45019,Baccon,45,24,Baccon (45),False
46013,Bach,46,76,Bach (46),False
59041,Bachant,59,32,Bachant (59),False
31039,Bachas,31,76,Bachas (31),False
31040,Bachos,31,76,Bachos (31),False
59042,Bachy,59,32,Bachy (59),False
50027,Bacilly,50,28,Bacilly (50),False
51031,Baconnes,51,44,Baconnes (51),False
80050,Bacouel-sur-Selle,80,32,Bacouel-sur-Selle (80),False
57045,Bacourt,57,44,Bacourt (57),False
60039,Bacouël,60,32,Bacouël (60),False
27033,Bacquepuis,27,28,Bacquepuis (27),False
27034,Bacqueville,27,28,Bacqueville (27),False
76051,Bacqueville-en-Caux,76,28,Bacqueville-en-Caux (76),False
15017,Badailhac,15,84,Badailhac (15),False
48013,Badaroux,48,76,Badaroux (48),False
36158,Badecon-le-Pin,36,24,Badecon-le-Pin (36),False
24021,Badefols-d'Ans,24,75,Badefols-d'Ans (24),False
24022,Badefols-sur-Dordogne,24,75,Badefols-sur-Dordogne (24),False
56008,Baden,56,53,Baden (56),False
11023,Badens,11,76,Badens (11),False
25040,Badevel,25,27,Badevel (25),False
88027,Badménil-aux-Bois,88,44,Badménil-aux-Bois (88),False
54040,Badonviller,54,44,Badonviller (54),False
55026,Badonvilliers-Gérauvilliers,55,44,Badonvilliers-Gérauvilliers (55),False
67017,Baerendorf,67,44,Baerendorf (67),False
57046,Baerenthal,57,44,Baerenthal (57),False
63027,Baffie,63,84,Baffie (63),False
30027,Bagard,30,76,Bagard (30),False
33024,Bagas,33,75,Bagas (33),False
09033,Bagert,09,76,Bagert (09),False
11024,Bages,11,76,Bages (11),False
66011,Bages,66,76,Bages (66),False
31041,Bagiry,31,76,Bagiry (31),False
46015,Bagnac-sur-Célé,46,76,Bagnac-sur-Célé (46),False
89027,Bagneaux,89,27,Bagneaux (89),False
77016,Bagneaux-sur-Loing,77,11,Bagneaux-sur-Loing (77),False
02043,Bagneux,02,32,Bagneux (02),False
03015,Bagneux,03,84,Bagneux (03),False
36011,Bagneux,36,24,Bagneux (36),False
51032,Bagneux,51,44,Bagneux (51),False
54041,Bagneux,54,44,Bagneux (54),False
92007,Bagneux,92,11,Bagneux (92),False
10025,Bagneux-la-Fosse,10,44,Bagneux-la-Fosse (10),False
17029,Bagnizeau,17,75,Bagnizeau (17),False
11025,Bagnoles,11,76,Bagnoles (11),False
61483,Bagnoles de l'Orne Normandie,61,28,Bagnoles de l'Orne Normandie (61),False
93006,Bagnolet,93,11,Bagnolet (93),False
63028,Bagnols,63,84,Bagnols (63),False
69017,Bagnols,69,84,Bagnols (69),False
83008,Bagnols-en-Forêt,83,93,Bagnols-en-Forêt (83),False
30028,Bagnols-sur-Cèze,30,76,Bagnols-sur-Cèze (30),False
21042,Bagnot,21,27,Bagnot (21),False
65059,Bagnères-de-Bigorre,65,76,Bagnères-de-Bigorre (65),False
31042,Bagnères-de-Luchon,31,76,Bagnères-de-Luchon (31),False
35009,Baguer-Morvan,35,53,Baguer-Morvan (35),False
35010,Baguer-Pican,35,53,Baguer-Pican (35),False
66012,Baho,66,76,Baho (66),False
40022,Bahus-Soubiran,40,75,Bahus-Soubiran (40),False
97103,Baie-Mahault,971,01,Baie-Mahault (971),False
28019,Baigneaux,28,24,Baigneaux (28),False
33025,Baigneaux,33,75,Baigneaux (33),False
70047,Baignes,70,27,Baignes (70),False
16025,Baignes-Sainte-Radegonde,16,75,Baignes-Sainte-Radegonde (16),False
21043,Baigneux-les-Juifs,21,27,Baigneux-les-Juifs (21),False
40023,Baigts,40,75,Baigts (40),False
64087,Baigts-de-Béarn,64,75,Baigts-de-Béarn (64),False
34022,Baillargues,34,76,Baillargues (34),False
28023,Bailleau-Armenonville,28,24,Bailleau-Armenonville (28),False
28022,Bailleau-l'Évêque,28,24,Bailleau-l'Évêque (28),False
28021,Bailleau-le-Pin,28,24,Bailleau-le-Pin (28),False
66013,Baillestavy,66,76,Baillestavy (66),False
95042,Baillet-en-France,95,11,Baillet-en-France (95),False
59043,Bailleul,59,32,Bailleul (59),False
61023,Bailleul,61,28,Bailleul (61),False
80051,Bailleul,80,32,Bailleul (80),False
76052,Bailleul-Neuville,76,28,Bailleul-Neuville (76),False
62073,Bailleul-Sir-Berthoult,62,32,Bailleul-Sir-Berthoult (62),False
62070,Bailleul-aux-Cornailles,62,32,Bailleul-aux-Cornailles (62),False
27035,Bailleul-la-Vallée,27,28,Bailleul-la-Vallée (27),False
60040,Bailleul-le-Soc,60,32,Bailleul-le-Soc (60),False
62071,Bailleul-lès-Pernes,62,32,Bailleul-lès-Pernes (62),False
60041,Bailleul-sur-Thérain,60,32,Bailleul-sur-Thérain (60),False
62072,Bailleulmont,62,32,Bailleulmont (62),False
62074,Bailleulval,62,32,Bailleulval (62),False
60042,Bailleval,60,32,Bailleval (60),False
97104,Baillif,971,01,Baillif (971),False
76053,Baillolet,76,28,Baillolet (76),False
41012,Baillou,41,24,Baillou (41),False
60043,Bailly,60,32,Bailly (60),False
78043,Bailly,78,11,Bailly (78),False
77018,Bailly-Romainvilliers,77,11,Bailly-Romainvilliers (77),False
52034,Bailly-aux-Forges,52,44,Bailly-aux-Forges (52),False
76054,Bailly-en-Rivière,76,28,Bailly-en-Rivière (76),False
10026,Bailly-le-Franc,10,44,Bailly-le-Franc (10),False
35012,Bain-de-Bretagne,35,53,Bain-de-Bretagne (35),False
62075,Baincthun,62,32,Baincthun (62),False
62076,Bainghen,62,32,Bainghen (62),False
43018,Bains,43,84,Bains (43),False
35013,Bains-sur-Oust,35,53,Bains-sur-Oust (35),False
54042,Bainville-aux-Miroirs,54,44,Bainville-aux-Miroirs (54),False
88030,Bainville-aux-Saules,88,44,Bainville-aux-Saules (88),False
54043,Bainville-sur-Madon,54,44,Bainville-sur-Madon (54),False
06009,Bairols,06,93,Bairols (06),False
08116,Bairon et ses environs,08,44,Bairon et ses environs (08),False
35014,Bais,35,53,Bais (35),False
53016,Bais,53,52,Bais (53),False
59044,Baisieux,59,32,Baisieux (59),False
52035,Baissey,52,44,Baissey (52),False
59045,Baives,59,32,Baives (59),False
07022,Baix,07,84,Baix (07),False
66014,Baixas,66,76,Baixas (66),False
80052,Baizieux,80,32,Baizieux (80),False
47019,Bajamont,47,75,Bajamont (47),False
32026,Bajonnette,32,76,Bajonnette (32),False
62077,Bajus,62,32,Bajus (62),False
09034,Balacet,09,76,Balacet (09),False
46016,Baladou,46,76,Baladou (46),False
60044,Balagny-sur-Thérain,60,32,Balagny-sur-Thérain (60),False
12018,Balaguier-d'Olt,12,76,Balaguier-d'Olt (12),False
12019,Balaguier-sur-Rance,12,76,Balaguier-sur-Rance (12),False
09035,Balaguères,09,76,Balaguères (09),False
39034,Balaiseaux,39,27,Balaiseaux (39),False
01027,Balan,01,84,Balan (01),False
08043,Balan,08,44,Balan (08),False
39035,Balanod,39,27,Balanod (39),False
64088,Balansun,64,75,Balansun (64),False
17030,Balanzac,17,75,Balanzac (17),False
34024,Balaruc-le-Vieux,34,76,Balaruc-le-Vieux (34),False
34023,Balaruc-les-Bains,34,76,Balaruc-les-Bains (34),False
07023,Balazuc,07,84,Balazuc (07),False
35015,Balazé,35,53,Balazé (35),False
42011,Balbigny,42,84,Balbigny (42),False
67018,Balbronn,67,44,Balbronn (67),False
67019,Baldenheim,67,44,Baldenheim (67),False
68015,Baldersheim,68,44,Baldersheim (68),False
64089,Baleix,64,75,Baleix (64),False
31043,Balesta,31,76,Balesta (31),False
47020,Baleyssagues,47,75,Baleyssagues (47),False
68016,Balgau,68,44,Balgau (68),False
08044,Balham,08,44,Balham (08),False
82009,Balignac,82,76,Balignac (82),False
